"floors","rooms","width","length","size","area_name","region_name","price","living_size","toilets","ward_name","direction","directionNumber","balconydirection","balconydirectionNumber"
"","2","","","64","Quận 12","Tp Hồ Chí Minh","2200000000","0","2","Phường Tân Thới Nhất","","3","Hướng Bắc","4"
"","3","","","103","Quận 7","Tp Hồ Chí Minh","2230000000","0","2","Phường Tân Hưng","","0","","0"
"","2","","","74","Quận Tân Phú","Tp Hồ Chí Minh","2300000000","0","2","Phường Hòa Thạnh","","0","","0"
"","2","","","35","Huyện Vĩnh Cửu","Đồng Nai","369000000","0","0","Xã Thạnh Phú","","0","","0"
"","2","","","52","Thành phố Dĩ An","Bình Dương","1450000000","0","2","Phường Đông Hòa","","2","","6"
"","2","","","76","Quận Tân Phú","Tp Hồ Chí Minh","2350000000","0","2","Phường Phú Thọ Hòa","","0","","0"
"","2","","","71","Quận Ngũ Hành Sơn","Đà Nẵng","560000000","0","2","Phường Hoà Hải","","0","","0"
"","3","","","83","Quận 7","Tp Hồ Chí Minh","4800000000","0","2","Phường Tân Thuận Tây","","0","","0"
"","1","","","42","Quận Bình Thạnh","Tp Hồ Chí Minh","3400000000","0","2","Phường 22","","0","","0"
"","3","","","99","Huyện Nhà Bè","Tp Hồ Chí Minh","4050000000","0","2","Xã Phước Kiển","","0","","0"
"","2","","","70","Huyện Nhà Bè","Tp Hồ Chí Minh","3200000000","0","2","Xã Phước Kiển","","0","","0"
"","1","","","38","Huyện Bình Chánh","Tp Hồ Chí Minh","750000000","0","0","Xã Vĩnh Lộc A","","0","","0"
"","2","","","49","Quận 12","Tp Hồ Chí Minh","1775000000","0","1","Phường Thạnh Xuân","","0","","0"
"","2","","","56","Huyện Bình Chánh","Tp Hồ Chí Minh","2350000000","0","1","Xã Bình Hưng","","0","","0"
"","2","","","64","Quận Bình Tân","Tp Hồ Chí Minh","1780000000","0","2","Phường An Lạc","","0","","0"
"","2","","","60","Quận Hoàng Mai","Hà Nội","1570000000","0","2","Phường Hoàng Liệt","","8","","5"
"","2","","","49","Quận 12","Tp Hồ Chí Minh","1700000000","0","2","Phường Thạnh Xuân","","0","","0"
"","1","","","40","Thành phố Thuận An","Bình Dương","1000000000","0","1","Phường Lái Thiêu","","0","","0"
"","2","","","62","Quận 8","Tp Hồ Chí Minh","1790000000","0","2","Phường 7","","0","","0"
"","1","","","46","Thành phố Dĩ An","Bình Dương","950000000","0","1","Phường Bình Thắng","","2","","1"
"","1","","","34","Thành phố Dĩ An","Bình Dương","810000000","0","1","Phường Bình Thắng","","4","","3"
"","2","","","58","Quận Tân Phú","Tp Hồ Chí Minh","1950000000","0","1","Phường Tân Quý","","0","","0"
"","1","","","50","Quận 8","Tp Hồ Chí Minh","2450000000","0","1","Phường 8","","2","","1"
"","2","","","56","Quận 6","Tp Hồ Chí Minh","2000000000","0","2","Phường 10","","0","","0"
"","1","","","31","Thành phố Dĩ An","Bình Dương","769000000","0","1","Phường Tân Đông Hiệp","","0","","0"
"","2","","","54","Quận Nam Từ Liêm","Hà Nội","2400000000","0","2","Phường Tây Mỗ","","0","Hướng Đông Nam","6"
"","2","","","88","Quận Gò Vấp","Tp Hồ Chí Minh","1640000000","0","0","Phường 10","","0","","0"
"","1","","","43","Thành phố Thủ Dầu Một","Bình Dương","888000000","0","1","Phường Phú Hòa","","0","","0"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","2030000000","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","65","Quận Gò Vấp","Tp Hồ Chí Minh","2200000000","0","1","Phường 5","","6","","6"
"","2","","","20","Quận Bình Thạnh","Tp Hồ Chí Minh","1320000000","0","0","Phường 22","","0","","0"
"","3","","","95","Quận 8","Tp Hồ Chí Minh","2350000000","0","2","Phường 16","","0","","0"
"","2","","","61","Quận Bình Tân","Tp Hồ Chí Minh","1510000000","0","2","Phường Tân Tạo A","","0","","0"
"","1","","","53","Huyện Bình Chánh","Tp Hồ Chí Minh","1700000000","0","1","Xã Phong Phú","","0","","0"
"","2","","","67","Quận 7","Tp Hồ Chí Minh","2450000000","0","2","Phường Phú Thuận","","0","","0"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2650000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","2","","","65","Thành phố Thủ Đức","Tp Hồ Chí Minh","1800000000","0","2","Phường Linh Đông (Quận Thủ Đức cũ)","","0","","0"
"","2","","","63","Quận 12","Tp Hồ Chí Minh","1900000000","0","2","Phường Tân Thới Nhất","","0","","0"
"","2","","","64","Quận Gò Vấp","Tp Hồ Chí Minh","2000000000","0","2","Phường 15","","0","","0"
"","2","","","53","Quận Gò Vấp","Tp Hồ Chí Minh","2100000000","0","2","Phường 15","","0","","0"
"","3","","","75","Quận Gò Vấp","Tp Hồ Chí Minh","2950000000","0","0","Phường 15","","0","","0"
"","2","","","69.2","Thành phố Thủ Đức","Tp Hồ Chí Minh","2350000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","98.9","Quận Bình Thạnh","Tp Hồ Chí Minh","1760000000","0","2","Phường 22","","0","","0"
"","2","","","72","Quận Tân Phú","Tp Hồ Chí Minh","2600000000","0","2","Phường Hòa Thạnh","","0","","6"
"","2","","","75","Quận Ngũ Hành Sơn","Đà Nẵng","1450000000","0","2","Phường Mỹ An","","5","","6"
"","2","","","68","Quận Sơn Trà","Đà Nẵng","2350000000","0","2","Phường An Hải Tây","","0","","0"
"","2","","","66","Huyện Bình Chánh","Tp Hồ Chí Minh","1950000000","0","0","Xã Phong Phú","","0","","0"
"","2","","","55.6","Quận Gò Vấp","Tp Hồ Chí Minh","1700000000","0","0","Phường 14","","0","","0"
"","3","","","89","Thành phố Thủ Đức","Tp Hồ Chí Minh","1050000000","0","2","Phường Hiệp Bình Chánh (Quận Thủ Đức cũ)","","0","","0"
"","1","","","52","Huyện Bình Chánh","Tp Hồ Chí Minh","1700000000","0","1","Xã Phong Phú","","0","","0"
"","2","","","72","Thành phố Thủ Đức","Tp Hồ Chí Minh","680000000","0","2","Phường Linh Xuân (Quận Thủ Đức cũ)","","0","","6"
"","2","","","80","Thành phố Thủ Đức","Tp Hồ Chí Minh","5600000000","0","0","Phường Thạnh Mỹ Lợi (Quận 2 cũ)","","0","","0"
"","2","","","5","Quận Bình Thạnh","Tp Hồ Chí Minh","1430000008","0","0","Phường 22","","0","","0"
"","2","","","70","Quận Tân Phú","Tp Hồ Chí Minh","2500000000","0","2","Phường Hòa Thạnh","","0","","0"
"","3","","","109","Huyện Nhà Bè","Tp Hồ Chí Minh","6300000000","0","2","Xã Phước Kiển","","4","","3"
"","2","","","87","Quận 12","Tp Hồ Chí Minh","1700000000","0","2","Phường An Phú Đông","","6","","7"
"","2","","","58","Quận Đống Đa","Hà Nội","700000000","0","2","Phường Quang Trung","","6","","6"
"","2","","","56","Quận Hoàng Mai","Hà Nội","650000000","0","2","Phường Giáp Bát","","1","","1"
"","2","","","85","Quận Bình Thạnh","Tp Hồ Chí Minh","3600000000","0","2","Phường 21","","1","","0"
"","2","","","32","Quận Tân Bình","Tp Hồ Chí Minh","1420000000","0","1","Phường 10","","0","","5"
"","1","","","32","Quận Nam Từ Liêm","Hà Nội","1400000000","0","1","Phường Tây Mỗ","","0","","0"
"","2","","","55","Quận Nam Từ Liêm","Hà Nội","2200000000","0","1","Phường Tây Mỗ","","0","","0"
"","1","","","31.8","Quận Nam Từ Liêm","Hà Nội","1360000000","0","1","Phường Tây Mỗ","","0","","0"
"","2","","","71","Quận Bình Thạnh","Tp Hồ Chí Minh","1420000000","0","0","Phường 24","","0","","0"
"","2","","","59","Quận Liên Chiểu","Đà Nẵng","280000000","0","2","Phường Hòa Hiệp Nam","","0","","0"
"","1","","","33","Quận Tân Bình","Tp Hồ Chí Minh","910000000","0","1","Phường 13","","0","","0"
"","3","","","80","Quận Liên Chiểu","Đà Nẵng","650000000","0","0","Phường Hòa Hiệp Nam","","0","","0"
"","1","","","30","Huyện Gia Lâm","Hà Nội","950000000","0","1","Thị trấn Trâu Quỳ","","0","","0"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2350000000","0","2","Phường Phước Long A (Quận 9 cũ)","","0","","0"
"","2","","","63","Thành phố Thủ Đức","Tp Hồ Chí Minh","2950000000","0","0","Phường Long Trường (Quận 9 cũ)","","0","","0"
"","2","","","85","Quận 7","Tp Hồ Chí Minh","1700000000","0","2","Phường Phú Mỹ","","0","","0"
"","2","","","78","Thành phố Thủ Đức","Tp Hồ Chí Minh","2000000000","0","2","Phường Linh Đông (Quận Thủ Đức cũ)","","0","","0"
"","2","","","58.4","Huyện Châu Thành A","Hậu Giang","320000000","0","2","Xã Tân Phú Thạnh","","7","Hướng Đông Nam","6"
"","2","","","71","Quận Ngũ Hành Sơn","Đà Nẵng","1780000000","0","2","Phường Hoà Hải","","0","","0"
"","1","","","35","Thành phố Thủ Đức","Tp Hồ Chí Minh","1700000000","0","1","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","57","Thành phố Thủ Đức","Tp Hồ Chí Minh","2280000000","0","1","Phường Linh Tây (Quận Thủ Đức cũ)","","0","","0"
"","2","","","68","Thành phố Thủ Đức","Tp Hồ Chí Minh","2600000000","0","2","Phường Trường Thọ (Quận Thủ Đức cũ)","","0","","0"
"","1","","","52","Quận 3","Tp Hồ Chí Minh","2400000000","0","1","Phường 12","","0","","0"
"","2","","","83","Quận Ngũ Hành Sơn","Đà Nẵng","3473000000","0","2","Phường Khuê Mỹ","","0","","0"
"","2","","","64","Thành phố Thủ Đức","Tp Hồ Chí Minh","2600000000","0","2","Phường Bình Thọ (Quận Thủ Đức cũ)","","0","","0"
"","3","","","100","Quận Gò Vấp","Tp Hồ Chí Minh","3900000000","0","2","Phường 7","","0","","0"
"","4","","","118","Quận Tân Bình","Tp Hồ Chí Minh","3500000000","0","2","Phường 15","","0","","0"
"","2","","","86","Quận 3","Tp Hồ Chí Minh","1430000000","0","0","Phường 12","","0","","0"
"","2","","","79","Quận Tân Bình","Tp Hồ Chí Minh","1460000000","0","0","Phường 2","","0","","0"
"","2","","","70","Quận Tân Bình","Tp Hồ Chí Minh","3500000000","0","2","Phường 13","","0","","0"
"","2","","","87","Quận Tân Bình","Tp Hồ Chí Minh","1930000000","0","2","Phường 13","","0","","0"
"","1","","","38","Thành phố Dĩ An","Bình Dương","1190000000","0","1","Phường Đông Hòa","","0","","0"
"","2","","","52","Quận 12","Tp Hồ Chí Minh","1700000000","0","1","Phường Tân Thới Nhất","","0","","0"
"","2","","","80","Quận Sơn Trà","Đà Nẵng","4500000000","0","2","Phường An Hải Tây","","0","","0"
"","2","","","81","Quận Bình Thạnh","Tp Hồ Chí Minh","1690000000","0","0","Phường 22","","0","","0"
"","2","","","73","Quận 7","Tp Hồ Chí Minh","2500000000","0","2","Phường Phú Thuận","","0","","0"
"","2","","","70","Quận Bình Tân","Tp Hồ Chí Minh","1600000000","0","1","Phường Tân Tạo","","0","","0"
"","1","","","38","Quận Bình Thạnh","Tp Hồ Chí Minh","2050000000","0","1","Phường 26","","0","","0"
"","2","","","66","Quận Bình Thạnh","Tp Hồ Chí Minh","3800000000","0","0","Phường 26","","0","","0"
"","2","","","76","Quận Bình Thạnh","Tp Hồ Chí Minh","1280000000","0","0","Phường 22","","0","","0"
"","2","","","79","Quận Tân Bình","Tp Hồ Chí Minh","1480000000","0","0","Phường 14","","0","","0"
"","2","","","85","Huyện Bình Chánh","Tp Hồ Chí Minh","4200000000","0","2","Xã Bình Hưng","","0","","0"
"","3","","","108","Quận Bình Thạnh","Tp Hồ Chí Minh","9100000000","0","2","Phường 22","","7","Hướng Đông Nam","6"
"","3","","","86.3","Quận Bình Tân","Tp Hồ Chí Minh","2170000000","0","2","Phường Tân Tạo","","0","","2"
"","1","","","34","Thành phố Thủ Dầu Một","Bình Dương","700000000","0","1","Phường Hiệp Thành","","0","","0"
"","2","","","78","Quận Bình Thạnh","Tp Hồ Chí Minh","1330000000","0","0","Phường 26","","0","","0"
"","2","","","70","Thành phố Dĩ An","Bình Dương","1620000000","0","2","Phường Dĩ An","","8","Hướng Đông Bắc","5"
"","1","","","53","Thành phố Thuận An","Bình Dương","1700000000","0","1","Phường Lái Thiêu","","5","","8"
"","3","","","78","Huyện Bình Chánh","Tp Hồ Chí Minh","1900000000","0","2","Xã Phong Phú","","7","","6"
"","2","","","56","Quận Tân Bình","Tp Hồ Chí Minh","926000000","0","2","Phường 15","","0","","0"
"","1","","","49","Thành phố Dĩ An","Bình Dương","1300000000","0","1","Phường Dĩ An","","1","","3"
"","2","","","55","Thành phố Thủ Dầu Một","Bình Dương","1380000000","0","2","Phường Phú Hòa","","6","","7"
"","2","","","56","Thành phố Thủ Đức","Tp Hồ Chí Minh","3300000000","0","1","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","55","Thành phố Dĩ An","Bình Dương","1500000000","0","2","Phường Dĩ An","","8","","5"
"","2","","","54","Quận Sơn Trà","Đà Nẵng","1450000000","0","1","Phường Mân Thái","","5","","0"
"","1","","","68","Quận 6","Tp Hồ Chí Minh","1700000000","0","0","Phường 2","","7","","6"
"","2","","","65","Quận Bình Tân","Tp Hồ Chí Minh","1650000000","0","2","Phường Tân Tạo","","0","","0"
"","2","","","82","Quận Tân Phú","Tp Hồ Chí Minh","2550000000","0","0","Phường Phú Thọ Hòa","","0","","0"
"","2","","","66","Thành phố Thủ Đức","Tp Hồ Chí Minh","2220000000","0","2","Phường Phước Long B (Quận 9 cũ)","","6","","8"
"","2","","","75","Huyện Bình Chánh","Tp Hồ Chí Minh","1750000000","0","2","Xã Phong Phú","","0","","0"
"","2","","","52","Quận 7","Tp Hồ Chí Minh","1650000000","0","0","Phường Tân Thuận Đông","","0","","0"
"","2","","","60","Quận 5","Tp Hồ Chí Minh","2650000000","0","1","Phường 9","","1","","2"
"","2","","","80","Quận Tân Bình","Tp Hồ Chí Minh","1690000000","0","2","Phường 14","","0","","0"
"","2","","","50","Quận 6","Tp Hồ Chí Minh","1820000000","0","1","Phường 10","","4","","3"
"","2","","","70","Quận Hà Đông","Hà Nội","1950000000","0","2","Phường Phúc La","","6","","7"
"","3","","","101","Quận Bình Thạnh","Tp Hồ Chí Minh","1950000000","0","2","Phường 22","","0","","0"
"","2","","","75","Quận Gò Vấp","Tp Hồ Chí Minh","1720000000","0","2","Phường 10","","0","","0"
"","2","","","67","Quận Tân Phú","Tp Hồ Chí Minh","2750000000","0","1","Phường Tân Thới Hòa","","0","","0"
"","2","","","60","Thành phố Thuận An","Bình Dương","450000000","0","2","Phường Thuận Giao","","8","","5"
"","3","","","110","Quận Gò Vấp","Tp Hồ Chí Minh","5700000000","0","2","Phường 11","","0","","0"
"","2","","","70","Thành phố Thủ Đức","Tp Hồ Chí Minh","2800000000","0","2","Phường Hiệp Bình Chánh (Quận Thủ Đức cũ)","","0","","0"
"","3","","","96","Thành phố Thủ Đức","Tp Hồ Chí Minh","6700000000","0","2","Phường Thảo Điền (Quận 2 cũ)","","0","","6"
"","2","","","71","Thành phố Thủ Đức","Tp Hồ Chí Minh","1780000000","0","2","Phường Hiệp Bình Chánh (Quận Thủ Đức cũ)","","0","","0"
"","2","","","88","Quận 10","Tp Hồ Chí Minh","1640000000","0","2","Phường 14","","0","","0"
"","1","","","42","Thành phố Thủ Dầu Một","Bình Dương","1000000000","0","1","Phường Phú Lợi","","0","","0"
"","2","","","106","Thành phố Thủ Đức","Tp Hồ Chí Minh","4500000000","0","2","Phường Phước Long B (Quận 9 cũ)","","0","Hướng Đông Nam","6"
"","2","","","55.7","Quận 8","Tp Hồ Chí Minh","1530000000","0","2","Phường 5","","0","","0"
"","2","","","65","Quận 12","Tp Hồ Chí Minh","1900000000","0","2","Phường Thới An","","0","","0"
"","2","","","75","Quận Gò Vấp","Tp Hồ Chí Minh","2430000000","0","2","Phường 10","","0","","0"
"","2","","","50","Huyện Bình Chánh","Tp Hồ Chí Minh","1300000000","0","2","Xã Phong Phú","","0","","0"
"","2","","","75","Quận Bình Tân","Tp Hồ Chí Minh","2750000000","0","2","Phường An Lạc","","0","","0"
"","2","","","69","Thành phố Thủ Dầu Một","Bình Dương","1900000000","0","2","Phường Phú Thọ","","0","","0"
"","1","","","50","Quận Bình Tân","Tp Hồ Chí Minh","1180000000","0","1","Phường Tân Tạo","","0","","0"
"","2","","","45","Huyện An Dương","Hải Phòng","770000000","0","1","Xã An Hoà","","6","","7"
"","2","","","69","Huyện Bình Chánh","Tp Hồ Chí Minh","2200000000","0","2","Thị trấn Tân Túc","","0","","0"
"","2","","","62","Huyện Bình Chánh","Tp Hồ Chí Minh","1100000000","0","2","Xã An Phú Tây","","0","","0"
"","2","","","60","Quận 8","Tp Hồ Chí Minh","1870000000","0","1","Phường 5","","0","","0"
"","2","","","75","Huyện Bình Chánh","Tp Hồ Chí Minh","1750000000","0","2","Xã Phong Phú","","0","","0"
"","2","","","65","Quận Bình Tân","Tp Hồ Chí Minh","1600000000","0","2","Phường Tân Tạo","","0","","0"
"","2","","","70","Thành phố Thủ Đức","Tp Hồ Chí Minh","3800000000","0","2","Phường An Phú (Quận 2 cũ)","","0","","0"
"","3","","","139","Quận Tân Bình","Tp Hồ Chí Minh","2300000000","0","3","Phường 2","","0","","0"
"","2","","","70","Huyện Nhà Bè","Tp Hồ Chí Minh","3050000000","0","2","Xã Phước Kiển","","0","","0"
"","3","","","105","Thành phố Thủ Đức","Tp Hồ Chí Minh","5400000000","0","3","Phường An Phú (Quận 2 cũ)","","0","","0"
"","1","","","51","Quận Bình Tân","Tp Hồ Chí Minh","1800000000","0","1","Phường An Lạc","","0","","0"
"","2","","","68","Thành phố Thủ Đức","Tp Hồ Chí Minh","1450000000","0","2","Phường Phước Long B (Quận 9 cũ)","","0","","0"
"","2","","","88","Quận 6","Tp Hồ Chí Minh","2100000000","0","2","Phường 3","","0","","0"
"","2","","","71","Thành phố Thủ Đức","Tp Hồ Chí Minh","1670000000","0","2","Phường Hiệp Bình Chánh (Quận Thủ Đức cũ)","","0","","0"
"","3","","","78","Quận 7","Tp Hồ Chí Minh","1685000000","0","2","Phường Tân Hưng","","0","","0"
"","1","","","47","Thành phố Thủ Đức","Tp Hồ Chí Minh","1850000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","5"
